月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
12,1,15,6.12,4.234540743,205.1944164,146.26582,65.01008722,18,45
12,1,16,5.66,3.754731094,1.775941111,26.69278417,69.97764722,9,56
12,1,17,5.07,3.858749656,0,0,65.98603028,-2,65
12,1,18,4.52,3.832907975,0,0,64.08532222,-13,73
12,1,19,4.48,3.4357078,0,0,69.91017806,-25,80
12,1,20,5.05,3.136361297,0,0,77.022515,-38,88
12,1,21,4.35,2.753545897,0,0,80.54962972,-50,83
12,1,22,3.76,2.571944003,0,0,81.3304125,-62,70
12,1,23,3.31,2.658959803,0,0,77.94069944,-72,45
12,1,24,2.19,2.764666395,0,0,71.55211194,-77,-7
12,2,1,2.64,2.731650738,0,0,73.94301333,-71,-53
12,2,2,2.16,2.471597817,0,0,76.65132389,-60,-73
12,2,3,1.89,2.372222084,0,0,77.40615167,-47,-85
12,2,4,2.32,2.312550508,0,0,80.26084278,-35,-86
12,2,5,2.2,2.199848971,0,0,81.94066806,-23,-79
12,2,6,2.02,2.219697116,0,0,80.83111417,-11,-71
12,2,7,1.95,2.330287591,0,30.43871861,78.43553417,0,-63
12,2,8,2.32,2.433094946,237.4611814,69.29201139,78.00486278,11,-54
12,2,9,3.96,2.252476222,802.0829692,62.15638194,88.08292278,20,-43
12,2,10,5.19,2.095190742,915.8778814,78.21643444,96.24509806,27,-30
12,2,11,6.12,2.013996413,686.7728947,127.2599522,101.7691247,32,-15
12,2,12,7.24,1.955748278,226.6847478,242.1441247,107.6984622,34,2
12,2,13,7.97,2.168479794,15.31362083,188.7109194,106.5413403,31,18
12,2,14,7.3,2.109086493,0.888273611,50.43293389,104.8502289,26,33
12,2,15,7.28,2.327063443,0.988984722,38.77912806,100.5432592,18,45
12,2,16,6.9,2.586910478,0,0,94.1498675,9,56
12,2,17,6.5,2.8278954,0,0,88.23846472,-2,65
12,2,18,6.37,3.016432818,0,0,84.51462944,-13,73
12,2,19,6.12,2.964561434,0,0,84.32570306,-25,80
12,2,20,4.7,3.855257405,0,0,64.50232556,-38,88
12,2,21,4.38,4.293719331,0,0,56.94156972,-50,83
12,2,22,2.77,4.256147531,0,0,50.87853444,-62,70
12,2,23,2.93,4.42709862,0,0,49.17378306,-73,46
12,2,24,2.38,4.256166883,0,0,49.30050972,-77,-6
12,3,1,2.58,4.294748389,0,0,49.57336167,-71,-53
12,3,2,2.07,4.118337119,0,0,49.98441778,-60,-74
12,3,3,2.26,4.085537439,0,0,51.21454444,-48,-85
12,3,4,2.59,3.972857818,0,0,54.15917278,-35,-86
12,3,5,2.93,3.864411843,0,0,57.11079306,-23,-79
12,3,6,3.38,3.845206998,0,0,59.22375667,-11,-71
12,3,7,3.56,3.796746519,0,0,60.6712275,0,-63
12,3,8,3.88,3.853829732,1.526424722,22.79140639,61.14359056,11,-54
12,3,9,4.62,4.050031056,5.685931389,88.80435611,61.35770861,20,-43
12,3,10,5.26,4.076097273,1.971570833,73.42233806,63.64278444,27,-30
12,3,11,5.8,4.101033443,2.620652778,99.63435917,65.54432889,32,-15
12,3,12,6.62,4.280964678,2.866301389,109.786425,66.47190806,33,2
12,3,13,7.3,4.467940101,3.709502778,119.0905344,66.79144417,31,18
12,3,14,7.77,4.437358286,2.332769167,81.09207417,69.21300167,26,33
12,3,15,8.08,4.371649874,1.100994722,40.78474833,71.43968083,18,45
12,3,16,8.15,4.453358455,0,0,70.62447111,9,56
12,3,17,8.18,4.699160458,0,0,67.45833167,-2,64
12,3,18,7.97,4.892094983,0,0,64.03185111,-13,72
12,3,19,7.32,5.521158951,0,0,53.3576725,-25,80
12,3,20,7.39,6.023822222,0,0,47.67243806,-38,88
12,3,21,7.81,6.293669448,0,0,46.35984083,-50,83
12,3,22,7.63,6.28809411,0,0,45.65359667,-62,71
12,3,23,7.95,6.495224446,0,0,44.68387056,-73,47
12,3,24,8.12,6.409018101,0,0,46.38207806,-77,-6
12,4,1,7.47,6.044250218,0,0,47.77585,-71,-53
12,4,2,6.81,5.694050423,0,0,49.10359556,-60,-74
12,4,3,6.96,5.753572788,0,0,49.02788861,-48,-85
12,4,4,6.5,5.451881502,0,0,50.72763417,-35,-86
12,4,5,7,5.694411737,0,0,49.90469833,-23,-78
12,4,6,7.72,5.997946245,0,0,49.38270889,-11,-71
12,4,7,7.92,5.987670965,0,0,50.35881944,0,-63
12,4,8,7.81,6.167740908,0,0,47.80074111,11,-54
12,4,9,8.2,6.553328969,1.258336111,41.83010917,45.10773639,20,-43
12,4,10,8.38,6.648601284,3.400960556,95.49174556,44.82398639,27,-30
12,4,11,8.93,6.875059843,1.443538333,73.84792417,44.71524,32,-15
12,4,12,9.39,7.094193483,4.475017222,136.1656322,44.34874639,33,2
12,4,13,10.62,7.389367891,48.26210611,221.0190878,46.61256611,31,18
12,4,14,11.07,7.28532247,15.10711306,160.0782244,49.69598278,26,32
12,4,15,11.31,7.41210582,2.049724167,55.31067972,49.42857083,18,45
12,4,16,10.49,5.949209968,1.158993611,21.41290528,61.97412972,9,55
12,4,17,9.69,4.241850373,0,0,80.20515722,-2,64
12,4,18,9.07,3.436983752,0,0,89.32217139,-13,72
12,4,19,8.25,3.270646442,0,0,88.39258861,-25,80
12,4,20,7.57,3.238058106,0,0,85.99847306,-38,88
12,4,21,7.47,3.267202919,0,0,85.10691194,-50,84
12,4,22,7.41,3.266530625,0,0,84.86180333,-62,71
12,4,23,4.95,3.561921463,0,0,69.91630889,-73,47
12,4,24,3.99,3.495398279,0,0,66.96998222,-77,-6
12,5,1,3.35,3.427082781,0,0,65.40562028,-71,-53
12,5,2,1.59,3.23810345,0,0,61.27105694,-60,-74
12,5,3,1.49,3.332977518,0,0,59.36551306,-48,-85
12,5,4,0.62,3.125531122,0,0,59.22505056,-36,-86
12,5,5,0.13,3.157444513,0,0,56.77174028,-23,-78
12,5,6,0.98,3.358741642,0,0,56.92715472,-11,-71
12,5,7,0.49,3.319868474,0,18.61420611,55.59605472,0,-63
12,5,8,1.86,3.579127751,978.5869681,28.19707528,57.04028361,10,-54
12,5,9,4.51,3.505736391,930.2482914,55.67945694,68.95337972,20,-43
12,5,10,7.59,2.803055409,934.537935,78.34397639,93.29234139,27,-30
12,5,11,8.44,2.738140215,891.1118447,88.79919444,98.06176444,32,-15
12,5,12,11.1,3.006292055,874.9214869,94.50538222,105.1309258,33,1
12,5,13,12,3.113413927,713.1328594,120.4301967,107.3767031,31,18
12,5,14,12.1,3.216605579,415.3204242,165.0267181,106.1555069,26,32
12,5,15,12.1,3.55585972,35.61992917,132.5640183,100.8523617,18,45
12,5,16,10.8,3.963582989,1.1691925,21.41897917,89.02528917,9,55
12,5,17,10,4.102971057,0,0,83.51261167,-2,64
12,5,18,9.8,4.35936116,0,0,79.05986611,-13,72
12,5,19,9,4.461160795,0,0,74.18657444,-25,80
12,5,20,8.6,4.379477674,0,0,73.57072806,-38,87
12,5,21,8.9,4.350249776,0,0,75.26911417,-50,84
12,5,22,8.5,4.422636764,0,0,72.54914528,-62,71
12,5,23,8.1,4.34310966,0,0,71.91779444,-73,48
12,5,24,8.4,3.763831739,0,0,81.47382083,-77,-5
12,6,1,8.8,3.789720061,0,0,82.81773639,-71,-53
12,6,2,8.8,3.911467023,0,0,81.03554889,-60,-74
12,6,3,8.6,4.045752251,0,0,78.23805778,-48,-86
12,6,4,9.8,4.247592035,0,0,80.60581667,-36,-86
12,6,5,8.2,4.729453661,0,0,67.14435667,-23,-78
12,6,6,7.9,4.931686347,0,0,63.220005,-12,-71
12,6,7,8.6,5.474935381,0,0,59.40934361,0,-63
12,6,8,10.2,6.056450027,645.6244181,38.70747028,59.44811306,10,-54
12,6,9,11.64,5.843725977,950.4875336,56.4447075,68.31130944,19,-43
12,6,10,13.72,5.293413974,936.5768175,78.09233972,84.35874028,27,-30
12,6,11,11.87,4.217210511,893.0153411,88.425405,90.17933194,32,-15
12,6,12,13.89,4.274838232,860.8613008,95.57479778,98.49974444,33,1
12,6,13,16.33,3.667312347,749.652925,111.727095,118.5403717,31,17
12,6,14,16.77,2.363992367,645.8557044,116.6437803,142.3360717,26,32
12,6,15,14.86,2.665749116,199.5760178,144.5120753,127.9559217,18,45
12,6,16,12.66,1.811529613,5.738231944,46.7402925,134.4674478,9,55
12,6,17,10.68,1.660003421,0,0,128.9593483,-2,64
12,6,18,9.36,1.555434894,0,0,125.5568611,-13,72
12,6,19,9.06,1.929559132,0,0,116.0592931,-25,79
12,6,20,7.64,1.570944025,0,0,117.7819481,-38,87
12,6,21,6.54,1.618115385,0,0,112.0307742,-50,84
12,6,22,6.23,1.730310577,0,0,108.2198919,-62,72
12,6,23,5.75,1.781370304,0,0,105.0925503,-73,48
12,6,24,4.35,2.201918253,0,0,90.66486667,-78,-5
12,7,1,5.38,2.139773746,0,0,96.15290944,-71,-53
12,7,2,4.14,1.941302588,0,0,95.02569667,-60,-74
12,7,3,3.39,2.06718026,0,0,89.38644222,-48,-86
12,7,4,3.49,2.125505611,0,0,88.63280194,-36,-86
12,7,5,3.03,2.235531978,0,0,84.60894889,-24,-78
12,7,6,3.9,2.252935616,0,0,87.82776972,-12,-71
12,7,7,3.31,2.443298753,0,15.80779944,81.83207139,0,-63
12,7,8,3.79,2.478263281,935.0112522,26.08172,83.15222361,10,-54
12,7,9,5.86,2.338437071,927.9015278,54.69014611,94.33056472,19,-43
12,7,10,7.76,2.18971811,919.4790664,76.27343306,105.2270133,27,-30
12,7,11,8.93,2.314941409,892.6960269,88.0689175,107.8575547,31,-15
12,7,12,13.31,2.239726379,822.5931536,101.1089422,128.7141669,33,1
12,7,13,13.1,2.330223761,676.8143281,128.2810736,126.0363039,31,17
12,7,14,11.51,2.290978804,319.4199811,181.5219117,119.6429511,26,32
12,7,15,11.14,2.431820251,108.4169583,145.8474603,115.3566781,18,44
12,7,16,10.02,2.400563309,3.188216944,34.87705167,110.9990725,9,55
12,7,17,9.29,3.074907811,0,0,96.05193944,-2,64
12,7,18,7.87,2.837618753,0,0,93.89718222,-13,72
12,7,19,6.53,3.236412101,0,0,81.60923833,-25,79
12,7,20,6.01,3.307344913,0,0,78.29186972,-38,87
12,7,21,5.58,3.559026673,0,0,72.58441306,-50,84
12,7,22,5.28,3.667356118,0,0,69.69469444,-62,72
12,7,23,3.78,3.369313409,0,0,68.06514472,-73,49
12,7,24,2.21,3.243574373,0,0,63.67349,-78,-5
12,8,1,3.11,3.44013003,0,0,64.22530583,-72,-53
12,8,2,1.72,3.058463066,0,0,64.70505083,-60,-74
12,8,3,1.15,3.120367474,0,0,61.41407444,-48,-86
12,8,4,0.84,2.966602219,0,0,62.71824028,-36,-86
12,8,5,1.27,3.056238452,0,0,62.94248583,-24,-78
12,8,6,0.86,2.958821729,0,0,62.92775833,-12,-71
12,8,7,0.82,2.938203524,0,14.27576611,63.11462167,-1,-63
12,8,8,1.76,3.080179397,890.1451772,24.59979111,64.50868833,10,-54
12,8,9,3.91,3.1048206,908.943645,53.1027975,72.82810639,19,-43
12,8,10,5.88,3.030402834,908.1698656,74.81601833,82.22353,26,-30
12,8,11,7.49,3.20104478,875.5398419,88.37836611,86.25049139,31,-15
12,8,12,13.63,3.475703359,853.3434558,95.89641917,108.9901439,33,1
12,8,13,15.1,2.240437966,743.7240903,112.3932794,136.8975164,31,17
12,8,14,15.23,1.703627505,530.7034031,140.2253814,148.5545272,26,32
12,8,15,13.69,2.160554919,149.99048,145.9403611,131.9808447,18,44
12,8,16,12.2,2.354237651,4.683331667,42.00657833,121.52911,9,55
12,8,17,10.35,1.833139804,0,0,123.7223622,-2,64
12,8,18,9,1.843786027,0,0,117.6013992,-13,72
12,8,19,7.81,2.112176978,0,0,106.9659106,-25,79
12,8,20,6.12,2.462675723,0,0,93.11046889,-38,87
12,8,21,4.74,2.432556933,0,0,87.90724083,-50,84
12,8,22,3.32,1.162818859,0,0,109.8615264,-62,72
12,8,23,4.48,1.339676979,0,0,110.0495281,-73,49
12,8,24,2.18,1.587645306,0,0,94.74145111,-78,-4
12,9,1,2.3,1.561307217,0,0,95.83137917,-72,-53
12,9,2,1.49,1.477392757,0,0,94.54532583,-61,-74
12,9,3,1.43,1.65487262,0,0,90.20784917,-48,-86
12,9,4,0.52,1.729587637,0,0,84.93168333,-36,-86
12,9,5,0.81,1.878299273,0,0,82.88394722,-24,-78
12,9,6,0.68,1.935988717,0,0,81.16287167,-12,-71
12,9,7,0.32,1.897637214,0,11.88022278,80.53850583,-1,-63
12,9,8,1.6,1.971558388,999.8804653,27.00668528,84.09266361,10,-54
12,9,9,4.09,1.777859301,962.9662,55.92075222,98.28009306,19,-43
12,9,10,6.75,1.678182175,955.7727736,78.50024361,111.5673853,26,-30
12,9,11,8.53,1.456693755,922.4652461,89.99049444,124.2854142,31,-15
12,9,12,10.08,1.457618812,934.98212,96.56981194,131.0043339,33,1
12,9,13,10.29,1.771702814,803.7086658,99.66166889,124.7795836,31,17
12,9,14,9.98,1.712525386,639.0167589,117.1880672,124.7138883,26,32
12,9,15,9.54,1.493692642,191.4044625,143.9557183,127.7853461,18,44
12,9,16,7.78,1.286432519,3.656861667,37.1235925,125.2662086,9,55
12,9,17,6.9,1.14981081,0,0,125.0979872,-2,64
12,9,18,6.21,1.183989725,0,0,121.2692019,-13,71
12,9,19,3.94,1.294729859,0,0,108.9576747,-25,79
12,9,20,4.95,2.081790716,0,0,95.51504444,-37,87
12,9,21,4.63,2.051361787,0,0,94.79964389,-50,85
12,9,22,3.59,2.145494922,0,0,88.64708472,-62,73
12,9,23,0.5,2.149583367,0,0,76.13750111,-73,50
12,9,24,0.72,2.355265916,0,0,73.05589167,-78,-4
12,10,1,0.05,2.429067776,0,0,69.03399222,-72,-53
12,10,2,-1.44,2.299946688,0,0,65.638855,-61,-74
12,10,3,-1.81,2.307369487,0,0,64.06837417,-49,-86
12,10,4,-2.14,2.303264823,0,0,62.87629639,-36,-86
12,10,5,-2.51,2.221925902,0,0,63.01708194,-24,-78
12,10,6,-1.89,2.359523933,0,0,62.77576889,-12,-71
12,10,7,-2.19,2.265780364,0,15.56406694,63.39932083,-1,-63
12,10,8,-0.47,2.473605736,1007.362259,26.75045278,66.17356417,10,-54
12,10,9,1.43,2.286621753,958.9358469,55.26695694,77.18063806,19,-43
12,10,10,4.34,1.814567112,955.1287617,78.06246528,98.51899944,26,-30
12,10,11,6.18,1.47324144,925.012095,89.91236083,113.880245,31,-15
12,10,12,7.81,1.158620606,908.5802503,93.42273222,128.7371489,33,1
12,10,13,8.05,1.078333572,683.3749592,125.7542797,131.9610678,31,17
12,10,14,9.24,0.78842463,783.0842669,88.73727028,145.8068167,26,32
12,10,15,8.36,0.884815697,258.5796331,138.3160947,138.9498369,18,44
12,10,16,7.29,1.09922597,7.276096667,50.25662667,128.1338961,9,54
12,10,17,5.89,1.192319067,0,0,119.7041681,-2,63
12,10,18,4.09,1.485049011,0,0,104.90682,-13,71
12,10,19,3.04,1.402173898,0,0,102.6060492,-25,79
12,10,20,2.13,1.353603867,0,0,100.1198567,-37,86
12,10,21,2.45,1.299581299,0,0,102.7659383,-50,85
12,10,22,0.93,1.435037395,0,0,93.32733583,-62,73
12,10,23,0.58,1.697811493,0,0,85.869935,-73,50
12,10,24,0.21,1.679590668,0,0,84.81316167,-78,-3
12,11,1,-0.07,1.739460534,0,0,82.38890472,-72,-53
12,11,2,-1.61,1.952478679,0,0,71.86025778,-61,-74
12,11,3,-1.98,1.889971783,0,0,71.73485694,-49,-86
12,11,4,-2.78,1.866948423,0,0,69.15460028,-36,-86
12,11,5,-3.23,1.837924482,0,0,68.0578975,-24,-78
12,11,6,-2.72,1.971081335,0,0,67.21409611,-12,-71
12,11,7,-2.11,1.962340765,0,10.96796667,69.73013806,-1,-63
12,11,8,-1.39,2.093541195,1008.82295,26.31956833,69.84965806,10,-54
12,11,9,1.51,1.870480747,944.948425,54.043245,85.83726194,19,-43
12,11,10,5.57,1.46810696,946.7660383,77.00076611,111.4451153,26,-30
12,11,11,7.09,1.425778718,920.1210661,89.12298056,118.8656622,31,-15
12,11,12,8.64,1.364038126,888.1169472,92.07560056,127.0146847,32,1
12,11,13,9.37,1.44038562,751.57829,109.9139714,128.3163206,31,17
12,11,14,9.23,1.297502381,499.3808264,145.9631383,131.2374556,26,31
12,11,15,9.42,1.263320473,33.39325306,129.8061708,132.937035,18,44
12,11,16,8.43,1.297075992,2.073647222,28.07327361,127.7865608,9,54
12,11,17,6.89,1.443067201,0,0,117.6000183,-2,63
12,11,18,5.31,1.854127001,0,0,101.6969419,-13,71
12,11,19,5.91,1.732473268,0,0,106.8280183,-25,79
12,11,20,5.1,1.810867332,0,0,101.7452375,-37,86
12,11,21,5.28,2.234813436,0,0,93.88276417,-50,85
12,11,22,4.7,2.177562316,0,0,92.58571889,-62,73
12,11,23,3.15,2.519904423,0,0,79.77870639,-73,51
12,11,24,3.15,2.439368132,0,0,81.2526675,-78,-3
12,12,1,1.78,2.379321385,0,0,76.83194833,-72,-53
12,12,2,-0.44,2.339989616,0,0,68.7737125,-61,-74
12,12,3,-1.46,2.23206045,0,0,66.86178722,-49,-86
12,12,4,-1.77,2.281029918,0,0,64.72400583,-36,-86
12,12,5,-1.48,2.350796305,0,0,64.52268139,-24,-78
12,12,6,-1.32,2.395868721,0,0,64.29899722,-12,-71
12,12,7,-1.07,2.43690791,0,0,64.50850306,-1,-63
12,12,8,-0.58,2.598691395,978.6421536,25.07057806,63.47996,9,-54
12,12,9,2.11,2.651990098,929.2727464,52.73565472,73.20211917,19,-43
12,12,10,4.59,2.145100825,937.6958308,75.894255,92.76743389,26,-30
12,12,11,6.59,1.888140554,920.0330656,88.81274361,106.3500744,31,-16
12,12,12,8.62,1.796862713,874.75454,92.54778556,116.9613258,32,1
12,12,13,9.12,1.580365927,764.4709372,106.9582028,123.9387564,31,17
12,12,14,9.19,1.501827099,534.3982847,138.5785992,126.0702097,26,31
12,12,15,8.49,1.582655892,38.33626,132.1552847,121.1607936,18,44
12,12,16,8.54,1.430246612,3.650920556,37.18577028,124.9645178,9,54
12,12,17,6.73,1.597016332,0,0,113.3144594,-2,63
12,12,18,6.28,1.683375013,0,0,109.4676561,-13,71
12,12,19,4.97,1.901939456,0,0,99.27578694,-25,79
12,12,20,3.73,2.20630188,0,0,88.03129722,-37,86
12,12,21,2.65,2.413444495,0,0,79.70241528,-50,85
12,12,22,2.22,2.304919173,0,0,80.00243028,-62,73
12,12,23,1.11,2.44318462,0,0,72.96917694,-73,51
12,12,24,0.81,2.398725121,0,0,72.60031,-78,-2
12,13,1,-0.5,2.242325529,0,0,70.39931917,-72,-53
12,13,2,-1.4,2.180605883,0,0,68.09307056,-61,-74
12,13,3,-1.59,2.177121603,0,0,67.4260325,-49,-86
12,13,4,-2.06,2.193577878,0,0,65.29317806,-37,-86
12,13,5,-1.41,2.308451484,0,0,65.59348222,-24,-78
12,13,6,-1.44,2.201368615,0,0,67.53366083,-13,-71
12,13,7,-1.82,2.279214872,0,0,64.56585222,-1,-63
12,13,8,-0.68,2.367504121,1018.110664,25.60257667,67.31853,9,-54
12,13,9,2.56,1.984941993,950.8674675,53.54571722,87.68094528,18,-43
12,13,10,5.65,1.870414118,943.7222403,76.0206475,102.7718917,26,-30
12,13,11,8.25,1.718533107,925.8496672,89.08506278,117.0727269,31,-16
12,13,12,10.21,1.60859069,892.0239075,91.60113694,128.0518325,32,0
12,13,13,10.25,1.682222484,792.7075069,101.0409969,126.5698281,31,16
12,13,14,10.39,1.783614889,580.7984631,128.7982411,124.9613742,26,31
12,13,15,10.03,1.832165357,215.0031475,142.1359172,122.3383242,18,44
12,13,16,8.94,1.94922901,5.462779167,45.47162528,115.1315219,9,54
12,13,17,7.77,1.949884548,0,0,110.0807472,-2,63
12,13,18,6.23,2.10569832,0,0,100.3884744,-13,71
12,13,19,4.93,2.202228321,0,0,93.05836111,-25,78
12,13,20,4.97,2.385970923,0,0,89.72608361,-37,86
12,13,21,4.33,2.306855092,0,0,88.56703361,-50,85
12,13,22,2.61,2.456707733,0,0,78.7414225,-62,74
12,13,23,2.27,2.500051924,0,0,76.57450028,-73,51
12,13,24,0.88,2.620396494,0,0,68.84490139,-78,-2
12,14,1,-0.36,2.611443179,0,0,64.11319694,-72,-53
12,14,2,-0.88,2.506641525,0,0,63.96955111,-61,-74
12,14,3,-1.18,2.486591499,0,0,63.16855194,-49,-86
12,14,4,-1.03,2.53524164,0,0,62.86666944,-37,-85
12,14,5,-1.86,2.331806285,0,0,63.41307472,-25,-78
12,14,6,-1.34,2.433450704,0,0,63.52437306,-13,-71
12,14,7,-1.3,2.433766839,0,10.20891361,63.67359194,-1,-63
12,14,8,0.39,2.626063679,942.7489858,23.27235389,66.80333694,9,-54
12,14,9,2.69,2.214111179,162.0461539,131.3419322,83.64332306,18,-43
12,14,10,3.47,1.991834379,78.22946278,184.8220144,91.23900667,26,-30
12,14,11,5.18,2.05553355,728.1945686,112.081695,96.99758444,31,-16
12,14,12,7.62,2.162363761,967.8403408,98.75181056,105.163325,32,0
12,14,13,9.65,2.786655317,666.5752181,128.94679,102.4689517,30,16
12,14,14,9.64,2.866403022,539.3969833,137.4067603,101.0594178,26,31
12,14,15,9.94,3.053759268,198.6528461,143.4216958,99.23581306,18,43
12,14,16,9.19,3.27756989,2.449636944,30.76705278,92.34528944,9,54
12,14,17,7.83,3.533124323,0,0,82.49756,-2,63
12,14,18,6.35,3.178477369,0,0,81.78062528,-13,71
12,14,19,6.18,3.059059521,0,0,83.01073611,-25,78
12,14,20,5.16,2.991169952,0,0,79.86719417,-37,86
12,14,21,4.23,3.093831089,0,0,74.32347361,-50,86
12,14,22,5.47,3.515005581,0,0,72.79781583,-62,74
12,14,23,5,2.828181222,0,0,81.95319167,-73,52
12,14,24,4.87,2.81322801,0,0,81.67002778,-78,-1
12,15,1,3.07,2.736535208,0,0,75.60281667,-72,-53
12,15,2,3.42,2.931162162,0,0,73.69956056,-61,-74
12,15,3,2.89,2.995033294,0,0,70.47378139,-49,-86
12,15,4,3.1,3.106393727,0,0,69.49226833,-37,-85
12,15,5,3.35,3.162120829,0,0,69.60509722,-25,-78
12,15,6,3.67,3.032823016,0,0,73.02705583,-13,-71
12,15,7,3.52,2.825431529,0,0,75.90242583,-1,-63
12,15,8,4.09,2.936646724,84.47219556,56.17669667,76.3528375,9,-54
12,15,9,4.86,2.934293118,5.601579722,80.2935575,79.57228222,18,-43
12,15,10,6.24,2.84804006,2.512120833,77.8777875,86.79828167,26,-30
12,15,11,6.93,3.135561036,4.902933611,129.6740483,84.92729611,31,-16
12,15,12,7.74,3.138866085,4.3540075,130.2489811,88.32314056,32,0
12,15,13,7.47,3.626636807,1.408955833,71.82216417,79.53866472,30,16
12,15,14,6.51,4.387029733,0.885855556,49.1273625,64.5455325,25,31
12,15,15,7.04,4.501007857,0.657651389,31.08234417,65.23828778,18,43
12,15,16,7.79,4.180321882,2.77644,32.8779175,72.85188222,9,54
12,15,17,7.46,4.047999377,0,0,73.31489944,-2,63
12,15,18,7.65,4.010094074,0,0,74.66815361,-13,71
12,15,19,7.48,4.188745586,0,0,71.40926278,-25,78
12,15,20,7.65,4.068685892,0,0,73.83114306,-37,86
12,15,21,7.75,4.16885583,0,0,72.84181167,-49,86
12,15,22,7.5,4.091379743,0,0,72.86816056,-62,74
12,15,23,6.42,3.982600332,0,0,69.84165528,-73,52
12,15,24,6.32,4.22843472,0,0,65.93689,-78,-1
12,16,1,6.38,4.335669194,0,0,64.70271944,-73,-53
12,16,2,5.88,4.874418622,0,0,55.39926611,-61,-74
12,16,3,6,4.991178413,0,0,54.39654944,-49,-86
12,16,4,5.62,4.809372244,0,0,55.15777,-37,-85
12,16,5,5.73,5.029569009,0,0,52.77340917,-25,-78
12,16,6,6.54,5.194452626,0,0,54.09038306,-13,-71
12,16,7,9.95,4.713140196,0,0,74.951875,-2,-63
12,16,8,11.05,4.492510132,987.4545219,23.518245,82.74561944,9,-54
12,16,9,12.39,4.526398333,922.1517789,50.80759056,88.26645583,18,-43
12,16,10,14.19,4.339321788,921.7449472,73.29056417,98.97965528,26,-31
12,16,11,15.36,4.041459935,894.4746225,85.49074222,108.5462758,30,-16
12,16,12,17.66,3.615614939,861.4398717,93.12352083,125.58859,32,0
12,16,13,18.63,3.337819943,753.4311075,108.8447261,134.4998894,30,16
12,16,14,16.77,3.191497565,514.5595117,142.5668581,127.9972617,25,31
12,16,15,15.68,2.965083858,183.9679219,144.6893444,126.6140408,18,43
12,16,16,14.17,2.909103409,5.375980833,45.73145028,120.587445,9,54
12,16,17,12.5,2.74204069,0,0,115.871285,-2,63
12,16,18,11.07,2.81213864,0,0,108.2754833,-13,71
12,16,19,10.34,2.872459491,0,0,104.0230094,-25,78
12,16,20,9.73,3.085540973,0,0,97.7953375,-37,86
12,16,21,9.13,2.926970854,0,0,97.81496444,-49,86
12,16,22,8.65,2.971958306,0,0,94.98255083,-62,74
12,16,23,8.15,3.033446759,0,0,91.80752139,-73,53
12,16,24,6.5,3.07371115,0,0,84.11827361,-79,0
12,17,1,7.41,3.113244385,0,0,87.33114194,-73,-53
12,17,2,7.11,3.093402909,0,0,86.37866778,-62,-74
12,17,3,5.12,3.162683989,0,0,76.88674528,-49,-86
12,17,4,4.98,3.266810482,0,0,74.63423944,-37,-85
12,17,5,5.64,3.228856241,0,0,77.99034556,-25,-78
12,17,6,5.32,3.26256368,0,0,76.11622278,-13,-71
12,17,7,6.2,3.169074128,0,0,81.3008975,-2,-63
12,17,8,6.13,3.200494362,1.145468056,15.49098583,80.49997,9,-54
12,17,9,5.1,3.528719467,0.442516389,22.57936861,71.0463325,18,-43
12,17,10,5.22,4.103235795,0.359817778,29.47971722,63.09097889,25,-31
12,17,11,5.67,4.200374592,1.228429444,65.17435611,63.60050389,30,-16
12,17,12,6.04,4.211023992,1.093320556,65.62902639,65.00237083,32,0
12,17,13,6.57,4.611183331,0.413357778,39.02230694,61.76787583,30,16
12,17,14,6.44,5.17050859,0.258493611,26.64446083,53.96950722,26,31
12,17,15,7.21,5.409555446,4.041668611,76.54358472,54.25553861,18,43
12,17,16,7.2,5.342419707,1.006263889,20.10652861,55.04169,9,54
12,17,17,6.68,5.51435955,0,0,50.72468389,-2,63
12,17,18,6.7,5.589443977,0,0,49.8976625,-13,71
